pt1_cam1_U,pt1_cam1_V
3822.942329,1429.461004
3822.700000,1428.800000
3822.390000,1428.880000
3821.720000,1428.500000
3820.950000,1428.350000
3820.150000,1428.630000
3819.310000,1428.690000
3818.410000,1428.800000
3818.010000,1428.830000
3817.100000,1428.820000
3816.550000,1429.030000
3815.680000,1428.980000
3814.500000,1428.990000
3813.210000,1428.940000
3812.170000,1428.890000
3811.100000,1429.110000
3810.140000,1429.100000
3809.160000,1429.070000
3808.110000,1429.160000
3807.060000,1429.230000
3805.910000,1429.440000
3804.910000,1429.630000
3803.810000,1429.660000
3802.770000,1429.850000
3801.630000,1429.850000
3800.400000,1429.740000
3798.920000,1429.830000
3797.260000,1429.740000
3796.030000,1429.890000
3794.770000,1429.870000
3793.440000,1429.820000
3791.740000,1429.940000
3790.000000,1429.920000
3788.260000,1430.050000
3786.940000,1430.080000
3785.590000,1430.080000
3783.880000,1430.110000
3781.940000,1430.100000
3780.030000,1430.090000
3778.180000,1430.070000
3776.400000,1430.000000
3774.920000,1430.060000
3772.980000,1429.970000
3771.060000,1430.120000
3769.260000,1430.170000
3767.340000,1430.250000
3765.480000,1430.570000
3763.900000,1430.800000
3761.920000,1430.790000
3760.160000,1430.960000
3758.090000,1430.920000
3756.060000,1431.090000
3754.060000,1430.980000
3752.030000,1431.020000
3750.110000,1431.110000
3748.110000,1431.010000
3746.050000,1431.120000
3744.010000,1431.170000
3741.910000,1431.130000
3739.830000,1431.210000
3737.750000,1431.240000
3735.570000,1431.230000
3733.010000,1431.170000
3730.890000,1431.120000
3728.660000,1431.230000
3726.200000,1431.100000
3724.010000,1431.140000
3721.980000,1431.150000
3719.790000,1430.900000
3717.630000,1431.060000
3715.090000,1431.100000
3712.830000,1431.140000
3710.770000,1431.310000
3708.500000,1431.380000
3705.950000,1431.640000
3703.360000,1431.860000
3701.050000,1431.860000
3698.920000,1432.040000
3696.670000,1431.970000
3693.990000,1432.000000
3691.520000,1431.910000
3689.120000,1431.730000
3686.820000,1431.870000
3684.180000,1431.760000
3681.870000,1431.690000
3679.270000,1431.760000
3676.860000,1431.790000
3674.190000,1431.930000
3671.920000,1432.040000
3669.560000,1432.080000
3666.880000,1432.260000
3664.050000,1432.200000
3661.310000,1432.200000
3659.040000,1432.010000
3656.560000,1431.870000
3653.880000,1431.910000
3651.140000,1431.670000
3648.290000,1431.230000
3645.620000,1431.130000
3643.120000,1431.030000
3640.630000,1431.080000
3637.860000,1431.030000
3635.020000,1431.140000
3632.280000,1431.280000
3629.730000,1431.300000
3626.810000,1431.550000
3624.020000,1431.760000
3621.060000,1431.690000
3618.150000,1431.920000
3615.270000,1431.820000
3612.360000,1431.880000
3609.630000,1431.790000
3606.840000,1431.700000
3604.040000,1431.830000
