pt1_cam1_U,pt1_cam1_V
3827.730078,1424.749772
3828.310000,1424.760000
3828.350000,1424.810000
3828.960000,1424.650000
3829.080000,1424.730000
3829.680000,1424.590000
3829.810000,1424.630000
3829.910000,1424.620000
3829.910000,1424.680000
3829.840000,1424.700000
3829.820000,1424.600000
3829.710000,1424.660000
3829.630000,1424.280000
3829.530000,1424.190000
3829.010000,1424.010000
3828.780000,1423.990000
3828.540000,1423.980000
3828.090000,1423.810000
3827.790000,1423.880000
3827.130000,1423.810000
3826.760000,1424.010000
3826.040000,1423.980000
3825.120000,1423.970000
3824.360000,1424.100000
3823.910000,1424.060000
3822.870000,1424.270000
3821.920000,1424.050000
3820.800000,1424.210000
3819.810000,1424.010000
3818.660000,1423.970000
3817.560000,1424.020000
3815.970000,1423.990000
3814.420000,1424.120000
3813.370000,1423.990000
3812.130000,1424.010000
3811.050000,1423.970000
3809.810000,1424.080000
3808.550000,1423.920000
3806.950000,1424.000000
3805.210000,1424.010000
3803.880000,1423.970000
3802.030000,1424.200000
3800.390000,1424.170000
3798.930000,1424.330000
3797.140000,1424.230000
3795.170000,1424.440000
3793.230000,1424.740000
3791.290000,1424.900000
3789.270000,1425.060000
3787.310000,1425.000000
3785.180000,1425.180000
3783.200000,1425.010000
3781.160000,1425.330000
3779.100000,1425.420000
3776.990000,1425.460000
3774.800000,1425.440000
3772.800000,1425.160000
3770.520000,1425.080000
3768.090000,1424.970000
3765.810000,1425.070000
3763.660000,1424.980000
3760.950000,1425.170000
3758.370000,1425.370000
3756.200000,1425.700000
3753.930000,1425.880000
3751.590000,1425.820000
3748.920000,1426.040000
3746.240000,1425.840000
3743.860000,1425.950000
3741.070000,1425.910000
3738.400000,1425.820000
3735.960000,1426.000000
3733.260000,1425.920000
3730.770000,1425.980000
3728.010000,1425.850000
3725.080000,1426.000000
3722.150000,1426.000000
3719.330000,1426.010000
3716.400000,1426.080000
3713.580000,1426.140000
3710.900000,1426.360000
3708.090000,1426.430000
3705.100000,1426.580000
3702.300000,1426.280000
3699.240000,1426.180000
3696.290000,1425.930000
3693.420000,1425.870000
3690.750000,1425.880000
3688.050000,1425.710000
3684.900000,1425.820000
3682.010000,1425.700000
3679.110000,1425.740000
3676.150000,1425.700000
3673.190000,1425.740000
3670.100000,1425.790000
3667.150000,1425.670000
3663.980000,1425.900000
3661.030000,1425.740000
3657.980000,1425.740000
3654.990000,1425.550000
3651.790000,1425.410000
3648.770000,1425.290000
3645.690000,1425.340000
3642.550000,1425.360000
3639.270000,1425.330000
3636.100000,1425.510000
3633.040000,1425.500000
3629.860000,1425.630000
3626.740000,1425.540000
3623.610000,1425.430000
3620.030000,1425.450000
3616.810000,1425.430000
3613.420000,1425.470000
3609.960000,1425.280000
3606.550000,1425.390000
3602.940000,1425.190000
3599.350000,1425.190000
3596.070000,1425.150000
3592.840000,1425.220000
3589.400000,1425.250000
3585.900000,1425.120000
3582.200000,1425.330000
3578.870000,1425.180000
3575.180000,1425.280000
3571.740000,1425.260000
3567.950000,1425.300000
3564.190000,1425.330000
3560.490000,1425.180000
3556.890000,1425.130000
3553.100000,1424.850000
3549.220000,1424.850000
3545.460000,1424.670000
3541.910000,1424.750000
3537.980000,1424.770000
3534.210000,1424.880000
3530.200000,1425.020000
3526.380000,1425.010000
3522.820000,1425.370000
3518.900000,1425.600000
3514.980000,1425.760000
3511.030000,1425.640000
3507.150000,1425.560000
3503.130000,1425.410000
3499.270000,1425.140000
3495.320000,1424.980000
3491.340000,1424.740000
3487.300000,1424.660000
3483.270000,1424.390000
3479.190000,1424.250000
3475.140000,1424.310000
3471.080000,1424.200000
3466.950000,1424.340000
3462.830000,1424.330000
3458.680000,1424.620000
3454.440000,1424.710000
3450.000000,1424.800000
3445.870000,1424.800000
3441.630000,1424.770000
3437.000000,1424.770000
3432.760000,1424.570000
3428.330000,1424.280000
3424.110000,1424.070000
3419.770000,1424.090000
3415.100000,1424.060000
3410.910000,1424.010000
3406.640000,1424.160000
3402.020000,1424.140000
3397.350000,1424.230000
3392.970000,1424.160000
3388.550000,1424.230000
3383.910000,1424.220000
3379.130000,1424.240000
3374.340000,1424.260000
3369.940000,1424.170000
3365.030000,1424.200000
3360.360000,1423.950000
3355.840000,1423.980000
3350.970000,1423.780000
3345.990000,1423.780000
3341.030000,1423.700000
3336.180000,1423.740000
3331.140000,1423.750000
3326.150000,1423.750000
3321.080000,1423.940000
3316.100000,1423.850000
3310.970000,1423.920000
3305.800000,1423.860000
3300.650000,1424.080000
3295.040000,1424.180000
3289.960000,1424.020000
3284.690000,1424.130000
3279.240000,1424.050000
3273.970000,1424.050000
3268.660000,1423.910000
3263.040000,1423.890000
3257.150000,1423.840000
3251.620000,1423.800000
3246.200000,1423.810000
3240.940000,1423.710000
3235.450000,1423.800000
3229.710000,1423.720000
3223.840000,1423.830000
3217.980000,1423.790000
3212.220000,1423.860000
3206.310000,1423.930000
3200.520000,1423.850000
3195.010000,1423.950000
3189.110000,1423.730000
3183.180000,1423.800000
3177.330000,1423.700000
3171.330000,1423.590000
3165.320000,1423.280000
3159.550000,1423.250000
3154.070000,1423.430000
3148.640000,1423.420000
3142.580000,1423.310000
3136.640000,1423.290000
3130.760000,1423.350000
3124.600000,1423.640000
3118.450000,1423.980000
3112.390000,1424.120000
3106.430000,1424.080000
3100.290000,1424.150000
3094.400000,1423.960000
3088.450000,1424.000000
3082.910000,1423.950000
3076.980000,1423.950000
3070.950000,1423.850000
3065.030000,1423.820000
3058.980000,1423.840000
3053.020000,1423.740000
3047.020000,1423.730000
3040.930000,1423.730000
3035.060000,1423.810000
3028.930000,1423.840000
3023.020000,1423.810000
3017.050000,1423.960000
3011.040000,1423.780000
3004.900000,1423.960000
2998.990000,1423.800000
2992.930000,1423.850000
2986.880000,1423.840000
2980.980000,1423.890000
2974.800000,1423.920000
2968.680000,1423.880000
2962.540000,1423.930000
2956.210000,1423.780000
2950.440000,1423.730000
2944.710000,1423.740000
2938.570000,1423.880000
2932.410000,1423.920000
2926.779197,1424.014606
2920.860000,1424.000000
2914.820000,1423.980000
2908.580000,1424.180000
2902.190000,1424.030000
2896.050000,1424.120000
2889.950000,1424.120000
2883.730000,1424.160000
2877.510000,1424.220000
2870.990000,1424.220000
2864.690000,1424.440000
2858.310000,1424.480000
2852.000000,1424.650000
2845.830000,1424.560000
2839.580000,1424.590000
2832.930000,1424.690000
2826.450000,1424.580000
2820.120000,1424.720000
2813.830000,1424.660000
