pt1_cam1_U,pt1_cam1_V
3840.476144,1429.065993
3840.160000,1429.030000
3840.170000,1429.250000
3840.250000,1429.230000
3840.230000,1429.200000
3840.180000,1429.310000
3840.230000,1429.050000
3840.050000,1428.870000
3839.900000,1428.460000
3839.510000,1428.140000
3839.090000,1427.910000
3838.940000,1427.830000
3838.770000,1427.790000
3838.670000,1427.780000
3838.520000,1428.000000
3838.100000,1427.980000
3837.920000,1428.160000
3837.770000,1428.200000
3837.580000,1428.300000
3836.920000,1428.380000
3836.310000,1428.310000
3835.790000,1428.270000
3835.090000,1428.230000
3834.260000,1428.240000
3833.400000,1428.210000
3832.840000,1428.310000
3831.850000,1428.430000
3830.800000,1428.750000
3829.630000,1428.940000
3828.120000,1428.820000
3826.930000,1429.020000
3825.630000,1429.000000
3824.070000,1429.210000
3822.540000,1429.220000
3820.930000,1429.220000
3819.070000,1429.660000
3817.360000,1429.670000
3815.890000,1429.960000
3814.020000,1429.930000
3812.120000,1430.090000
3810.250000,1430.090000
3808.300000,1430.150000
3806.240000,1430.230000
3804.220000,1430.090000
3802.310000,1430.210000
3800.330000,1430.060000
3798.280000,1429.980000
3796.290000,1429.900000
3794.360000,1429.900000
3792.200000,1430.040000
3790.330000,1430.170000
3788.250000,1430.580000
3786.470000,1430.890000
3784.740000,1431.180000
3782.750000,1431.280000
3780.690000,1431.360000
3778.840000,1431.460000
3776.850000,1431.450000
3774.900000,1431.220000
3772.930000,1430.940000
3770.910000,1430.850000
3768.900000,1430.780000
3766.910000,1430.690000
3764.830000,1430.660000
3762.850000,1430.660000
3760.720000,1430.760000
3758.690000,1430.800000
3756.390000,1430.980000
3753.930000,1430.940000
3751.790000,1431.120000
3749.550000,1431.330000
3746.970000,1431.490000
3744.350000,1431.560000
3742.130000,1431.330000
3739.810000,1430.980000
3737.080000,1430.660000
3734.410000,1430.260000
3732.010000,1430.070000
3729.710000,1429.890000
3727.000000,1429.920000
3724.240000,1429.660000
3721.710000,1429.380000
3718.990000,1429.300000
3716.160000,1429.460000
3713.240000,1429.790000
3710.550000,1429.930000
3707.920000,1430.080000
3705.130000,1429.980000
3702.110000,1430.140000
3699.130000,1430.050000
3696.150000,1430.100000
3693.030000,1430.080000
3689.950000,1429.950000
3686.790000,1429.890000
3683.830000,1429.740000
3680.500000,1429.660000
3677.030000,1429.490000
3673.770000,1429.120000
3670.130000,1429.020000
3666.880000,1429.110000
3663.410000,1429.130000
3659.870000,1429.070000
3656.000000,1429.360000
3652.320000,1429.650000
3648.880000,1429.780000
3645.030000,1429.710000
3641.230000,1429.910000
3637.290000,1429.950000
3633.360000,1429.910000
3629.390000,1430.080000
3625.420000,1430.040000
3621.240000,1430.150000
3617.160000,1430.070000
3613.100000,1430.110000
3608.900000,1430.130000
3604.820000,1430.090000
3600.730000,1430.120000
3596.600000,1429.890000
3592.080000,1429.920000
3587.880000,1429.890000
3583.770000,1429.970000
3579.550000,1429.930000
3574.950000,1429.990000
3570.290000,1430.160000
3566.070000,1430.080000
3561.770000,1430.140000
3557.210000,1430.070000
3552.980000,1430.080000
3548.630000,1430.130000
3544.060000,1430.030000
3539.730000,1430.040000
3535.230000,1429.890000
3530.950000,1429.860000
3526.730000,1429.660000
3522.090000,1429.400000
3517.870000,1429.410000
3513.640000,1429.410000
3508.990000,1429.380000
3504.400000,1429.350000
3500.040000,1429.460000
3495.940000,1429.680000
3491.530000,1429.800000
3486.940000,1429.810000
3482.340000,1429.880000
3478.070000,1429.940000
3473.920000,1429.910000
3469.590000,1429.990000
3465.040000,1429.840000
3460.680000,1429.840000
3456.030000,1429.790000
3451.270000,1429.710000
3446.750000,1429.700000
3441.970000,1429.530000
3437.050000,1429.150000
3432.220000,1428.850000
3427.220000,1428.820000
3422.240000,1428.600000
3417.280000,1428.180000
3412.210000,1428.170000
3407.300000,1428.200000
3402.270000,1428.300000
3397.160000,1428.290000
3392.070000,1428.500000
3386.980000,1428.790000
3381.880000,1428.920000
3376.530000,1429.020000
3370.980000,1429.030000
3365.270000,1429.010000
3360.100000,1428.850000
3354.650000,1428.740000
3348.930000,1428.580000
3343.150000,1428.190000
3337.220000,1428.180000
3331.570000,1428.100000
