pt1_cam1_U,pt1_cam1_V
3839.410473,1430.221999
3838.580000,1430.050000
3838.390000,1429.820000
3837.760000,1429.770000
3837.180000,1429.670000
3836.960000,1429.670000
3836.210000,1429.740000
3836.080000,1429.800000
3835.870000,1429.960000
3835.750000,1429.960000
3835.250000,1430.200000
3834.660000,1430.190000
3833.900000,1430.400000
3833.280000,1430.700000
3833.040000,1430.840000
3832.740000,1430.920000
3832.000000,1430.830000
3831.200000,1430.930000
3830.420000,1430.860000
3829.970000,1430.890000
3829.110000,1430.890000
3828.390000,1430.780000
3827.830000,1430.930000
3826.980000,1430.790000
3825.950000,1430.750000
3825.060000,1430.630000
3824.020000,1430.710000
3823.020000,1430.720000
3822.050000,1430.870000
3820.990000,1431.060000
3820.040000,1431.160000
3818.940000,1431.510000
3817.860000,1431.870000
3816.830000,1431.980000
3815.660000,1432.010000
3814.650000,1431.880000
3813.430000,1431.850000
3812.040000,1431.560000
3811.000000,1431.210000
3809.870000,1430.940000
3808.680000,1430.820000
3807.380000,1430.820000
3805.850000,1430.790000
3804.190000,1430.780000
3803.020000,1430.730000
3801.710000,1430.950000
3800.130000,1430.880000
3798.790000,1431.130000
3797.010000,1431.290000
3795.380000,1431.260000
3794.010000,1431.580000
3792.710000,1431.720000
3790.920000,1431.710000
3789.080000,1431.550000
3787.200000,1431.190000
3785.220000,1431.110000
3783.340000,1431.000000
3781.260000,1431.030000
3779.350000,1430.850000
3777.260000,1430.900000
3775.220000,1430.870000
3773.210000,1430.940000
3771.090000,1431.010000
3769.090000,1431.050000
3766.890000,1431.210000
3764.780000,1431.080000
3762.600000,1431.280000
3760.030000,1431.180000
3757.830000,1431.160000
3755.650000,1431.190000
3752.980000,1431.040000
3750.260000,1431.040000
3748.070000,1430.900000
3745.780000,1430.960000
3743.060000,1430.880000
3740.260000,1430.850000
3737.600000,1430.880000
3735.280000,1430.750000
3732.880000,1430.950000
3730.130000,1430.960000
3727.180000,1431.070000
3724.290000,1431.150000
3721.380000,1431.180000
3718.410000,1431.180000
3715.530000,1431.060000
3712.820000,1431.180000
3709.820000,1431.100000
3706.620000,1431.050000
3703.070000,1431.190000
3699.980000,1431.140000
3696.770000,1431.220000
3693.670000,1431.120000
3690.190000,1431.300000
3686.690000,1431.160000
3682.860000,1431.100000
3679.140000,1431.080000
3675.490000,1431.020000
3671.990000,1430.890000
3668.260000,1430.690000
3664.780000,1430.670000
3660.940000,1430.480000
3657.010000,1430.250000
3653.120000,1430.130000
3649.330000,1430.170000
3645.800000,1430.360000
3641.950000,1430.580000
3637.930000,1430.760000
3634.180000,1430.660000
3630.200000,1430.830000
3626.190000,1430.750000
3622.310000,1430.820000
3618.520000,1430.830000
3614.900000,1430.690000
3610.820000,1430.660000
3606.910000,1430.320000
3602.840000,1430.030000
3598.860000,1429.880000
3594.830000,1429.820000
3590.660000,1429.850000
3586.650000,1429.690000
3582.350000,1429.820000
3577.890000,1429.800000
3573.390000,1429.980000
3569.020000,1429.970000
3564.760000,1430.110000
3560.130000,1430.170000
3555.840000,1430.140000
3551.140000,1430.130000
3546.790000,1429.950000
3542.020000,1429.910000
3537.250000,1429.760000
3532.650000,1429.650000
3528.120000,1429.520000
3523.730000,1429.100000
3518.800000,1429.050000
3513.860000,1429.020000
3508.830000,1429.120000
3503.820000,1429.160000
3498.830000,1429.170000
3493.700000,1429.290000
3488.620000,1429.330000
3483.430000,1429.470000
3477.990000,1429.750000
3472.860000,1429.860000
3467.690000,1429.720000
3462.550000,1429.670000
3456.930000,1429.620000
3451.450000,1429.310000
3446.080000,1429.030000
3440.860000,1428.880000
3435.510000,1428.920000
3429.840000,1428.830000
3424.100000,1428.900000
3418.320000,1428.930000
3413.040000,1428.970000
3407.650000,1429.140000
3401.860000,1429.110000
3395.920000,1429.170000
