pt1_cam1_U,pt1_cam1_V
3654.453751,1426.203886
3653.680000,1426.050000
3652.970000,1426.230000
3652.100000,1426.220000
3651.210000,1426.360000
3650.440000,1426.270000
3649.860000,1426.430000
3648.980000,1426.320000
3648.100000,1426.230000
3647.150000,1426.280000
3646.350000,1426.210000
3645.720000,1426.460000
3644.880000,1426.700000
3643.880000,1426.760000
3642.980000,1426.620000
3641.980000,1426.620000
3640.950000,1426.810000
3640.020000,1426.550000
3638.970000,1426.330000
3637.970000,1426.280000
3636.790000,1426.300000
3635.560000,1426.200000
3634.150000,1426.150000
3633.020000,1426.230000
3631.920000,1426.100000
3630.640000,1426.260000
3629.020000,1426.260000
3627.380000,1426.480000
3626.010000,1426.830000
3624.780000,1426.890000
3623.290000,1426.960000
3621.660000,1426.890000
3619.890000,1426.930000
3618.130000,1426.550000
3616.400000,1426.340000
3614.820000,1426.220000
3613.080000,1426.090000
3611.170000,1426.080000
3609.470000,1425.990000
3607.830000,1426.180000
3605.890000,1426.170000
3603.840000,1426.370000
3601.850000,1426.810000
3599.810000,1426.840000
3597.620000,1427.060000
3595.310000,1427.010000
3593.170000,1427.270000
3591.020000,1427.160000
3588.820000,1427.190000
3586.640000,1427.070000
3584.180000,1426.910000
3581.930000,1426.860000
3579.810000,1426.580000
3577.440000,1426.350000
3574.920000,1426.240000
3572.310000,1426.260000
3569.970000,1426.370000
3567.830000,1426.410000
3565.410000,1426.790000
3562.860000,1427.040000
3560.090000,1427.350000
3557.500000,1427.670000
3555.050000,1427.880000
3552.630000,1427.870000
3550.020000,1427.900000
3547.320000,1427.980000
3544.960000,1427.720000
3542.550000,1427.660000
3539.830000,1427.500000
3537.000000,1427.170000
3534.170000,1427.000000
3531.510000,1426.830000
3528.920000,1426.820000
3526.210000,1426.710000
3523.460000,1426.770000
3520.600000,1426.770000
3517.600000,1426.940000
3514.660000,1427.030000
3511.760000,1427.060000
3508.730000,1427.170000
3505.830000,1427.090000
3502.830000,1427.180000
3499.870000,1427.160000
3496.900000,1427.170000
