pt1_cam1_U,pt1_cam1_V
3857.335535,1432.449125
3857.010000,1432.070000
3856.910000,1432.110000
3856.820000,1432.160000
3856.630000,1432.180000
3856.200000,1432.090000
3855.480000,1432.160000
3854.750000,1431.960000
3853.800000,1431.910000
3852.830000,1431.990000
3851.900000,1432.050000
3850.850000,1432.150000
3849.900000,1432.230000
3848.760000,1432.450000
3847.730000,1432.780000
3846.600000,1432.900000
3845.010000,1432.810000
3843.710000,1432.910000
3842.010000,1432.780000
3840.210000,1432.690000
3838.540000,1432.680000
3837.090000,1432.770000
3835.650000,1432.830000
3833.660000,1432.930000
3831.730000,1433.170000
3829.820000,1433.360000
3827.800000,1433.910000
3825.750000,1434.090000
3823.570000,1434.180000
3820.950000,1434.330000
3818.360000,1434.230000
3816.120000,1434.200000
3813.850000,1434.090000
3811.480000,1434.140000
3808.590000,1434.230000
3805.840000,1434.250000
3802.940000,1434.480000
3800.080000,1434.880000
3797.180000,1435.100000
3794.210000,1435.370000
3791.290000,1435.880000
3788.320000,1435.970000
3785.490000,1436.040000
3782.830000,1436.190000
3779.920000,1436.030000
3776.920000,1436.020000
3773.980000,1435.900000
3770.960000,1435.970000
3767.910000,1435.970000
3764.900000,1436.030000
3761.790000,1436.050000
3758.740000,1436.100000
3755.600000,1436.300000
3752.180000,1436.310000
3749.150000,1436.700000
3746.100000,1437.070000
3743.050000,1437.180000
3740.000000,1437.270000
3736.970000,1437.260000
3733.900000,1437.310000
3730.940000,1437.150000
3727.920000,1437.220000
3725.020000,1437.120000
3722.100000,1437.120000
3719.100000,1437.070000
3716.320000,1437.050000
3713.390000,1437.120000
3710.680000,1436.980000
3708.070000,1437.240000
3705.290000,1437.160000
3702.870000,1437.290000
3700.000000,1437.420000
3697.230000,1437.880000
3694.630000,1437.960000
3692.320000,1437.890000
3689.880000,1437.940000
3687.200000,1437.850000
3684.950000,1437.820000
3682.700000,1437.760000
3680.170000,1437.650000
3677.930000,1437.690000
3675.830000,1437.580000
3673.430000,1437.310000
3670.790000,1437.200000
3668.150000,1437.300000
3666.010000,1437.280000
3663.790000,1437.460000
3661.490000,1437.840000
3658.900000,1437.740000
3656.180000,1437.750000
3653.680000,1437.490000
3651.210000,1437.160000
3648.940000,1437.120000
3646.640000,1437.100000
3643.840000,1437.000000
3641.160000,1436.990000
3638.360000,1437.100000
3635.950000,1436.930000
3633.060000,1437.190000
3630.230000,1437.180000
3627.310000,1437.230000
3624.320000,1437.220000
3621.370000,1437.130000
3618.350000,1437.150000
3615.300000,1436.910000
3612.290000,1437.040000
3609.260000,1436.870000
3606.140000,1436.880000
3603.030000,1436.720000
3599.870000,1436.650000
3596.620000,1436.740000
3593.110000,1436.670000
3589.780000,1436.840000
3586.180000,1436.690000
3582.800000,1436.750000
3578.950000,1436.600000
3575.230000,1436.340000
3571.380000,1436.280000
3568.000000,1436.110000
3564.520000,1436.130000
3560.630000,1435.990000
3556.830000,1435.960000
3552.910000,1435.900000
