pt1_cam1_U,pt1_cam1_V
3816.603302,1435.697894
3816.810000,1435.860000
3816.780000,1435.810000
3816.670000,1435.730000
3816.650000,1435.940000
3816.520000,1436.000000
3815.880000,1436.170000
3815.740000,1436.440000
3814.940000,1436.830000
3814.740000,1437.030000
3814.090000,1436.960000
3813.830000,1436.950000
3813.170000,1436.870000
3812.980000,1436.670000
3812.740000,1436.240000
3812.070000,1436.160000
3811.450000,1436.140000
3811.310000,1436.190000
3811.160000,1436.350000
3810.970000,1436.470000
3810.850000,1436.950000
3810.640000,1436.960000
3809.870000,1437.070000
3809.260000,1436.930000
3808.970000,1436.880000
3808.830000,1436.870000
3808.520000,1436.710000
3807.680000,1436.700000
3806.780000,1436.630000
3805.880000,1436.760000
3804.970000,1436.890000
3804.050000,1437.030000
3803.030000,1437.230000
3802.220000,1437.250000
3801.260000,1437.410000
3800.500000,1437.850000
3799.930000,1437.700000
3799.020000,1437.510000
3798.170000,1436.850000
3797.210000,1436.130000
3796.490000,1435.680000
3795.980000,1435.350000
3795.040000,1435.240000
3794.200000,1435.180000
3793.330000,1435.200000
3792.440000,1435.530000
3792.070000,1436.040000
3791.550000,1436.800000
3790.660000,1437.050000
3789.600000,1437.220000
3788.550000,1437.580000
3787.480000,1437.840000
3785.940000,1437.820000
3784.990000,1437.790000
3783.870000,1437.390000
3782.720000,1437.070000
3781.660000,1436.780000
3780.310000,1436.170000
3778.820000,1436.040000
3777.040000,1435.930000
3775.310000,1436.070000
3773.990000,1436.160000
3772.630000,1436.370000
3770.860000,1437.030000
3769.070000,1437.550000
3767.240000,1437.720000
3765.680000,1437.790000
3764.080000,1437.690000
3762.420000,1437.650000
3761.010000,1437.420000
3759.570000,1436.920000
3757.810000,1436.280000
3755.950000,1436.120000
3754.140000,1436.080000
3752.250000,1436.030000
3750.390000,1436.120000
3749.120000,1436.300000
3747.650000,1436.610000
3745.890000,1437.180000
3744.070000,1437.800000
3742.130000,1438.020000
3740.370000,1438.140000
3738.920000,1438.190000
3737.090000,1438.080000
3735.190000,1437.900000
3733.350000,1437.720000
3731.950000,1437.610000
3730.040000,1436.930000
3728.060000,1436.580000
3726.180000,1436.350000
3724.160000,1436.290000
3722.270000,1436.410000
3720.140000,1436.470000
3718.140000,1436.930000
3716.080000,1436.980000
3713.870000,1437.010000
3711.820000,1437.100000
3709.600000,1436.920000
3707.040000,1436.890000
3704.930000,1436.700000
3702.780000,1436.580000
3700.600000,1436.130000
3697.880000,1436.050000
3695.260000,1436.220000
3693.060000,1436.220000
3690.820000,1436.310000
3688.580000,1436.610000
3685.890000,1437.040000
3683.120000,1437.120000
3680.690000,1437.000000
3678.320000,1436.920000
3676.010000,1436.860000
3673.700000,1436.610000
3670.910000,1436.000000
3668.300000,1435.390000
3665.880000,1435.170000
3662.990000,1435.180000
3660.190000,1434.940000
3657.230000,1434.960000
3654.390000,1435.210000
3651.890000,1435.420000
3648.920000,1436.050000
3646.020000,1436.630000
3642.990000,1436.640000
3640.080000,1436.700000
3637.090000,1436.610000
3634.160000,1436.550000
3631.340000,1435.920000
3628.380000,1435.270000
3625.380000,1435.170000
3622.350000,1434.860000
3619.240000,1434.900000
3616.320000,1434.760000
3613.170000,1434.740000
3610.020000,1434.990000
3606.820000,1435.070000
3603.490000,1435.340000
3600.020000,1435.870000
3596.590000,1436.110000
3592.810000,1436.320000
3589.070000,1436.710000
3585.240000,1436.760000
3581.500000,1436.610000
3578.040000,1436.510000
3574.660000,1436.030000
3570.800000,1435.890000
3566.730000,1435.770000
3562.970000,1435.670000
3558.980000,1435.440000
3555.180000,1435.020000
3551.320000,1434.920000
3547.450000,1434.850000
3544.110000,1434.900000
3540.610000,1434.980000
3536.600000,1435.070000
3532.740000,1435.210000
3528.810000,1435.310000
3524.880000,1435.640000
3520.850000,1436.070000
3516.780000,1436.200000
3512.930000,1436.160000
3508.920000,1436.050000
3505.020000,1436.060000
3501.010000,1435.890000
3496.970000,1435.820000
3493.100000,1435.660000
3489.090000,1435.390000
3485.020000,1435.150000
3480.940000,1435.070000
3476.810000,1435.120000
3472.910000,1435.210000
3468.800000,1435.370000
3464.780000,1436.040000
3460.780000,1436.560000
3456.650000,1436.740000
3452.650000,1436.900000
3448.620000,1436.840000
3444.460000,1436.860000
3440.030000,1436.670000
3435.870000,1436.430000
3431.860000,1435.940000
3427.680000,1435.680000
3423.430000,1435.110000
3418.930000,1434.840000
3414.200000,1434.670000
3410.010000,1434.380000
3405.670000,1434.430000
3400.890000,1434.640000
3396.190000,1435.090000
3391.360000,1435.220000
3387.010000,1435.610000
3382.660000,1436.060000
3377.770000,1436.110000
3373.040000,1436.140000
3368.230000,1436.080000
3363.430000,1435.990000
3359.130000,1435.810000
3354.790000,1435.660000
3350.070000,1435.460000
3345.250000,1434.920000
3340.570000,1434.620000
3336.220000,1434.590000
3331.820000,1434.600000
3327.060000,1435.080000
3322.230000,1435.110000
3317.380000,1435.280000
3312.970000,1435.320000
3308.020000,1435.550000
3303.160000,1436.020000
3298.130000,1436.050000
3293.060000,1436.110000
3288.100000,1436.070000
3283.070000,1436.010000
3278.070000,1436.020000
3272.980000,1435.910000
3267.910000,1435.880000
3262.940000,1435.810000
3257.790000,1435.740000
3252.670000,1435.770000
3247.460000,1435.730000
3241.850000,1435.750000
