pt1_cam1_U,pt1_cam1_V
3818.437136,1430.942511
3817.950000,1430.880000
3817.960000,1431.020000
3817.950000,1431.000000
3817.960000,1431.000000
3817.970000,1431.030000
3817.920000,1430.930000
3817.930000,1431.060000
3817.850000,1430.880000
3817.720000,1430.790000
3817.690000,1430.720000
3817.450000,1430.780000
3816.890000,1430.840000
3816.120000,1430.880000
3815.390000,1430.860000
3815.260000,1430.960000
3814.950000,1431.010000
3814.750000,1431.070000
3814.490000,1431.070000
3813.720000,1431.000000
3813.020000,1431.020000
3812.240000,1430.730000
3811.540000,1430.750000
3811.210000,1430.710000
3810.940000,1430.770000
3810.730000,1430.800000
3810.220000,1430.800000
3809.540000,1430.600000
3808.690000,1429.640000
3807.780000,1429.190000
3806.890000,1429.210000
3806.000000,1429.230000
3805.100000,1429.580000
3804.250000,1430.230000
3803.340000,1430.950000
3802.500000,1431.590000
3801.950000,1431.740000
3801.020000,1431.840000
3800.040000,1431.690000
3799.050000,1431.510000
3798.040000,1430.980000
3796.950000,1430.710000
3795.850000,1430.360000
3794.790000,1430.180000
3793.680000,1430.220000
3792.610000,1430.370000
3791.310000,1430.590000
3789.790000,1431.140000
3788.170000,1431.580000
3786.960000,1431.740000
3785.880000,1431.680000
3784.680000,1431.630000
3783.370000,1431.550000
3781.630000,1430.940000
3779.830000,1430.470000
3778.030000,1430.250000
3776.280000,1430.100000
3774.940000,1430.160000
3773.580000,1430.220000
3771.690000,1430.390000
3769.850000,1430.960000
3767.940000,1430.950000
3765.970000,1431.280000
3764.020000,1431.520000
3762.190000,1431.630000
3760.340000,1431.390000
3758.290000,1430.940000
3756.440000,1430.860000
3755.000000,1430.630000
3752.920000,1430.210000
3751.080000,1430.140000
3749.020000,1430.030000
3747.050000,1430.180000
3745.030000,1430.300000
3743.040000,1430.570000
3741.100000,1431.060000
3739.030000,1431.280000
3736.940000,1432.010000
3734.890000,1432.250000
3732.700000,1432.300000
3730.600000,1432.030000
3727.950000,1431.780000
3725.360000,1431.690000
3723.140000,1431.340000
3720.930000,1430.820000
3718.720000,1430.270000
3716.360000,1430.020000
3713.710000,1430.040000
3710.920000,1429.890000
3708.140000,1430.000000
3705.390000,1430.210000
3703.020000,1430.400000
3700.650000,1431.060000
3697.830000,1431.550000
3694.990000,1431.720000
3692.120000,1431.900000
3689.290000,1431.850000
3686.470000,1431.950000
3684.080000,1431.840000
3681.740000,1431.660000
3678.960000,1431.390000
3676.080000,1430.860000
3673.220000,1430.620000
3670.420000,1430.390000
3667.940000,1430.250000
3665.070000,1430.450000
3662.180000,1430.840000
3659.270000,1431.090000
3656.410000,1431.110000
3653.850000,1431.250000
3650.960000,1431.430000
3647.940000,1431.760000
3645.030000,1431.910000
3641.990000,1431.770000
3639.030000,1431.670000
3636.150000,1431.500000
3633.050000,1431.000000
3630.030000,1430.930000
3627.000000,1430.790000
3623.940000,1430.750000
3621.020000,1430.740000
3617.960000,1430.720000
3614.880000,1430.940000
3611.830000,1430.990000
3608.660000,1431.060000
3605.780000,1431.180000
3602.570000,1431.200000
3599.020000,1431.390000
3595.890000,1431.660000
3592.650000,1431.670000
3589.030000,1431.590000
3585.320000,1431.390000
3582.160000,1431.200000
3578.940000,1431.110000
3575.730000,1431.060000
3572.470000,1431.100000
3568.800000,1431.040000
3565.050000,1431.110000
3561.340000,1431.040000
3557.950000,1430.930000
3554.230000,1430.880000
3550.960000,1430.750000
3547.640000,1430.790000
3543.780000,1430.640000
3539.890000,1430.540000
3536.090000,1430.170000
3532.210000,1430.100000
3528.420000,1430.230000
3525.000000,1430.360000
3521.080000,1430.510000
3517.300000,1430.950000
3513.920000,1431.030000
3510.060000,1431.140000
3506.130000,1431.180000
3502.230000,1431.150000
3498.410000,1431.210000
3494.840000,1431.000000
3490.850000,1430.980000
3486.930000,1430.900000
3482.860000,1430.820000
3478.860000,1430.710000
3474.780000,1430.610000
3470.690000,1430.700000
3466.680000,1430.690000
3462.460000,1430.710000
3457.970000,1430.770000
3453.850000,1430.780000
3449.720000,1430.950000
3445.580000,1430.910000
3440.900000,1430.930000
3436.290000,1431.010000
3432.170000,1430.880000
3427.980000,1430.940000
3423.810000,1430.760000
3419.580000,1430.610000
3414.980000,1430.290000
3410.190000,1430.090000
3405.610000,1430.110000
3401.330000,1430.030000
3397.030000,1430.000000
3392.890000,1430.000000
3388.590000,1430.000000
3383.780000,1430.190000
3378.980000,1430.270000
3374.200000,1430.500000
3369.460000,1430.990000
3365.040000,1430.950000
3360.730000,1431.080000
3355.920000,1431.090000
3351.110000,1430.930000
3346.360000,1430.920000
3342.030000,1430.730000
3337.700000,1430.730000
3332.840000,1430.350000
3327.980000,1429.930000
3323.230000,1429.880000
3318.350000,1429.740000
3313.490000,1429.810000
3309.110000,1429.830000
