pt1_cam1_U,pt1_cam1_V
3495.980074,1656.432019
3495.350000,1655.730000
3494.470000,1655.200000
3493.610000,1654.610000
3492.920000,1654.130000
3492.030000,1653.780000
3491.090000,1653.630000
3490.370000,1653.350000
3489.760000,1653.420000
3488.920000,1653.830000
3488.010000,1654.160000
3487.040000,1654.470000
3485.960000,1655.020000
3484.840000,1655.520000
3483.710000,1655.730000
3482.610000,1655.900000
3481.200000,1656.090000
3479.840000,1655.960000
3478.200000,1655.810000
3477.050000,1655.770000
3475.770000,1655.480000
3474.430000,1654.990000
3472.880000,1654.640000
3471.200000,1654.110000
3469.800000,1654.050000
3467.990000,1653.930000
3466.120000,1653.870000
3464.220000,1653.890000
3462.290000,1653.940000
3460.330000,1654.150000
3458.130000,1654.170000
3455.960000,1654.330000
3453.860000,1654.480000
3451.670000,1654.690000
3449.300000,1654.690000
3447.100000,1654.640000
3444.940000,1654.630000
3442.870000,1654.390000
3440.610000,1654.020000
3438.250000,1654.100000
3436.090000,1653.990000
3433.870000,1653.970000
3431.730000,1653.780000
3429.340000,1653.750000
3426.790000,1653.810000
3424.110000,1653.730000
3421.270000,1653.850000
3418.470000,1653.840000
3415.830000,1653.830000
3412.840000,1653.930000
3409.840000,1653.900000
3406.560000,1653.950000
3403.190000,1653.990000
3399.990000,1653.990000
3396.820000,1654.080000
3393.560000,1654.040000
3390.000000,1654.110000
3386.720000,1654.230000
3383.120000,1654.090000
3379.780000,1654.130000
3376.070000,1654.010000
3372.410000,1654.030000
3368.980000,1653.880000
3365.160000,1653.690000
3361.320000,1653.610000
3357.440000,1653.240000
3353.770000,1652.930000
3350.000000,1652.870000
3346.010000,1652.620000
3342.150000,1652.640000
3338.160000,1652.810000
3334.050000,1653.040000
3330.050000,1653.320000
3325.950000,1653.800000
3321.790000,1654.160000
3317.540000,1654.650000
3313.060000,1654.930000
3308.940000,1655.080000
3304.590000,1655.100000
3299.990000,1655.060000
3295.410000,1654.810000
3290.980000,1654.640000
3286.570000,1654.130000
3281.810000,1653.710000
3277.100000,1653.280000
3272.320000,1653.050000
3267.580000,1652.900000
3262.930000,1652.940000
3258.040000,1652.780000
3253.090000,1652.960000
3248.250000,1653.090000
3243.410000,1653.180000
3238.960000,1653.430000
3233.980000,1653.630000
3228.810000,1653.840000
3223.950000,1653.950000
3218.930000,1653.950000
3214.020000,1654.080000
3208.860000,1653.960000
3203.660000,1654.040000
3198.180000,1653.940000
3193.020000,1653.790000
3187.950000,1653.780000
3182.790000,1653.710000
3177.120000,1653.690000
3171.870000,1653.540000
3166.750000,1653.260000
3161.570000,1653.440000
3156.040000,1653.400000
3150.680000,1653.330000
3145.210000,1653.260000
3140.030000,1653.190000
3134.820000,1653.310000
3129.430000,1653.120000
3123.580000,1653.180000
3117.850000,1653.080000
3112.180000,1652.810000
3106.530000,1652.930000
3101.030000,1652.810000
3095.140000,1652.820000
3089.420000,1652.570000
3083.830000,1652.180000
3078.050000,1652.210000
3072.050000,1652.190000
3066.000000,1652.560000
3060.000000,1652.880000
3053.960000,1652.980000
3048.030000,1653.080000
3042.020000,1653.130000
3035.850000,1653.390000
3029.770000,1653.670000
3023.720000,1653.620000
3017.680000,1653.610000
3011.620000,1653.330000
3005.340000,1652.980000
2998.860000,1652.790000
2992.180000,1652.520000
2986.030000,1652.110000
2979.790000,1651.860000
2973.380000,1651.880000
2966.900000,1651.790000
2960.070000,1651.720000
2953.530000,1651.810000
2947.270000,1651.760000
2941.060000,1651.910000
2934.610000,1651.950000
2927.990000,1651.990000
2921.620000,1652.060000
2915.220000,1652.110000
2908.860000,1652.220000
2902.040000,1652.160000
