pt1_cam1_U,pt1_cam1_V
3371.684430,1649.240914
3371.650000,1649.140000
3371.190000,1649.060000
3370.600000,1648.890000
3369.890000,1648.800000
3369.130000,1648.560000
3368.300000,1648.110000
3367.910000,1648.040000
3367.110000,1647.850000
3366.830000,1647.960000
3366.160000,1647.880000
3365.870000,1647.880000
3365.600000,1648.120000
3364.940000,1648.060000
3364.190000,1648.150000
3363.650000,1648.230000
3363.160000,1648.340000
3362.770000,1648.450000
3362.040000,1648.640000
3361.230000,1648.580000
3360.740000,1648.480000
3360.240000,1648.120000
3359.690000,1648.170000
3359.060000,1648.070000
3358.330000,1647.910000
3357.880000,1647.920000
3357.050000,1647.830000
3356.190000,1647.770000
3355.490000,1647.820000
3354.930000,1647.760000
3353.940000,1647.810000
3352.980000,1647.840000
3351.920000,1647.810000
3350.970000,1647.980000
3350.000000,1648.100000
3348.850000,1648.160000
3347.810000,1648.300000
3346.710000,1648.320000
3345.570000,1648.440000
3344.150000,1648.640000
3342.910000,1648.440000
3341.760000,1648.140000
3340.380000,1647.940000
3338.830000,1647.810000
3337.240000,1647.660000
3335.890000,1647.470000
3334.150000,1647.240000
3332.550000,1647.180000
3331.110000,1647.250000
3329.770000,1647.460000
3328.030000,1647.800000
3326.190000,1648.070000
3324.680000,1648.210000
3323.140000,1648.450000
3321.810000,1649.030000
3320.080000,1649.230000
3318.370000,1649.110000
3316.970000,1649.080000
3315.460000,1648.910000
3313.650000,1648.750000
3312.000000,1648.350000
3310.220000,1647.730000
3308.380000,1647.260000
3306.870000,1646.920000
3305.010000,1646.670000
3303.360000,1646.340000
3301.810000,1646.160000
3299.970000,1646.300000
3298.300000,1646.290000
3296.730000,1646.490000
3294.980000,1647.160000
3293.190000,1647.710000
3291.370000,1647.960000
3289.920000,1648.270000
3288.030000,1648.600000
3286.040000,1648.800000
3284.200000,1648.710000
3282.270000,1648.510000
3280.330000,1648.180000
3278.260000,1647.860000
3276.090000,1647.610000
3274.090000,1647.020000
3271.940000,1646.750000
3269.680000,1646.370000
3267.170000,1646.180000
3264.940000,1646.080000
3262.790000,1646.210000
3260.380000,1646.260000
3257.770000,1646.330000
3255.230000,1646.510000
3252.930000,1647.010000
3250.550000,1647.250000
3247.960000,1647.600000
3245.260000,1647.630000
3242.900000,1647.890000
3240.200000,1647.790000
3237.780000,1647.730000
3235.100000,1647.600000
3232.240000,1647.090000
3229.430000,1646.990000
3226.910000,1646.740000
3224.050000,1646.460000
3221.170000,1646.080000
3218.180000,1645.810000
3215.260000,1645.690000
3212.470000,1645.760000
3209.910000,1645.820000
3206.990000,1646.080000
3204.230000,1646.280000
3201.390000,1646.530000
3199.000000,1647.310000
3196.440000,1647.830000
3193.520000,1648.030000
3190.740000,1648.200000
3187.790000,1648.230000
3184.700000,1648.330000
3181.670000,1648.080000
3178.530000,1647.850000
3175.170000,1647.730000
3172.080000,1647.370000
3168.910000,1646.780000
3165.900000,1646.270000
3162.800000,1646.020000
3159.630000,1646.030000
3156.140000,1645.990000
3153.020000,1645.950000
3149.870000,1646.190000
3146.640000,1646.270000
3142.920000,1646.520000
3139.460000,1646.960000
3136.070000,1647.140000
3132.730000,1647.400000
3129.020000,1647.750000
3125.310000,1647.740000
3122.050000,1647.920000
3118.750000,1647.910000
3115.000000,1647.820000
3111.520000,1647.670000
3108.120000,1647.420000
3104.860000,1647.100000
3101.690000,1646.950000
3098.020000,1646.710000
3094.610000,1646.340000
3091.280000,1646.130000
3088.020000,1646.080000
3084.890000,1645.990000
3081.610000,1645.990000
3078.010000,1646.190000
3074.430000,1646.180000
3071.160000,1646.280000
3067.980000,1646.570000
3064.650000,1646.960000
3060.820000,1647.130000
3057.180000,1647.130000
3053.760000,1647.140000
3050.010000,1647.250000
3046.150000,1647.180000
3042.290000,1647.040000
3038.570000,1646.990000
3035.060000,1646.840000
3031.130000,1646.740000
