pt1_cam1_U,pt1_cam1_V
3361.748468,1644.210750
3362.270000,1644.090000
3362.500000,1644.070000
3362.910000,1644.070000
3363.040000,1643.970000
3363.170000,1643.920000
3363.340000,1643.660000
3363.370000,1643.400000
3363.270000,1643.090000
3363.160000,1642.740000
3362.990000,1642.330000
3362.780000,1642.120000
3362.260000,1642.040000
3361.720000,1641.950000
3360.900000,1641.970000
3360.030000,1642.110000
3359.200000,1642.310000
3358.130000,1642.570000
3357.190000,1643.150000
3356.050000,1643.740000
3354.830000,1644.250000
3353.700000,1644.640000
3352.230000,1644.940000
3350.930000,1644.980000
3349.450000,1644.970000
3348.020000,1644.940000
3346.640000,1644.670000
3345.000000,1644.040000
3343.530000,1643.430000
3342.140000,1642.990000
3340.810000,1642.660000
3339.090000,1641.990000
3337.430000,1641.660000
3336.020000,1641.300000
3334.410000,1641.370000
3332.790000,1641.710000
3331.010000,1642.150000
3329.170000,1642.770000
3327.450000,1643.220000
3325.820000,1643.970000
3324.100000,1644.720000
3322.360000,1645.190000
3320.970000,1645.800000
3319.450000,1645.930000
3317.890000,1645.970000
3316.310000,1645.740000
3314.920000,1645.270000
3313.270000,1644.890000
3311.840000,1644.280000
3310.180000,1643.920000
3308.780000,1643.600000
3306.880000,1643.130000
3305.010000,1643.020000
3303.030000,1643.000000
3300.890000,1643.130000
3298.780000,1643.310000
3296.510000,1643.600000
3294.140000,1643.970000
3291.810000,1644.230000
3289.370000,1644.740000
3287.040000,1644.870000
3284.640000,1645.060000
3282.260000,1645.100000
3279.920000,1645.030000
3277.460000,1645.060000
3274.860000,1644.850000
3272.090000,1644.740000
3269.410000,1644.380000
3266.870000,1643.890000
3264.120000,1643.530000
3261.350000,1643.080000
3258.820000,1642.850000
3256.270000,1642.600000
3253.900000,1642.290000
3251.320000,1642.220000
3248.940000,1642.170000
3246.700000,1642.430000
3244.080000,1642.840000
3241.480000,1643.070000
3238.880000,1643.420000
3236.190000,1643.960000
3233.650000,1644.350000
3230.910000,1644.830000
3228.100000,1645.040000
3225.390000,1645.180000
3222.870000,1645.030000
3220.190000,1645.000000
3217.660000,1644.720000
3214.830000,1644.350000
3211.970000,1643.970000
3208.830000,1643.680000
3205.890000,1643.210000
3202.660000,1642.870000
3199.060000,1642.730000
3195.750000,1642.470000
3192.010000,1642.260000
3188.430000,1642.300000
3184.880000,1642.450000
3181.210000,1642.890000
3177.570000,1643.060000
3173.650000,1643.360000
3169.830000,1643.840000
3165.900000,1644.050000
3161.930000,1644.350000
3157.760000,1644.820000
3153.480000,1645.040000
3149.160000,1645.100000
3144.970000,1645.150000
3140.770000,1645.230000
3136.620000,1645.070000
3132.210000,1644.920000
3128.080000,1644.700000
3124.030000,1644.210000
3120.090000,1643.990000
3116.050000,1643.650000
3112.000000,1643.160000
3108.000000,1642.930000
3103.960000,1642.820000
3099.980000,1642.870000
3095.840000,1642.820000
3091.740000,1643.030000
3087.640000,1643.170000
3083.520000,1643.380000
3079.240000,1643.900000
3075.070000,1644.170000
3070.920000,1644.490000
3066.850000,1644.850000
3062.540000,1645.220000
3058.360000,1645.530000
3054.350000,1645.600000
3050.210000,1645.740000
3046.110000,1645.770000
3041.930000,1645.840000
3037.760000,1645.740000
3033.410000,1645.450000
3029.010000,1645.250000
3024.590000,1645.000000
3019.980000,1644.910000
3015.400000,1644.710000
3010.900000,1644.420000
3006.230000,1644.220000
3001.690000,1644.100000
2996.950000,1644.050000
2992.140000,1643.960000
2987.260000,1643.900000
2982.510000,1643.900000
2978.010000,1643.900000
2973.210000,1643.930000
2968.460000,1643.860000
2963.990000,1643.910000
2959.330000,1643.840000
2954.810000,1643.740000
2950.000000,1643.700000
2945.210000,1643.500000
2940.270000,1643.160000
2935.430000,1642.960000
2930.740000,1642.880000
2925.910000,1642.830000
2921.080000,1642.680000
2916.170000,1642.730000
2911.290000,1642.670000
2906.330000,1642.660000
2901.580000,1642.680000
2897.070000,1642.740000
2892.380000,1643.060000
2887.270000,1643.180000
2881.890000,1643.320000
2876.850000,1643.650000
2871.590000,1644.040000
2866.090000,1644.260000
2860.960000,1644.640000
2855.590000,1644.830000
2850.350000,1644.840000
2845.130000,1644.830000
2840.040000,1644.730000
2834.870000,1644.490000
2829.630000,1644.150000
2824.140000,1643.950000
2818.840000,1643.670000
2813.480000,1643.160000
2807.630000,1642.970000
2801.750000,1642.920000
2795.990000,1642.680000
2789.990000,1642.230000
2783.990000,1642.220000
2777.880000,1642.250000
2771.840000,1642.290000
2765.790000,1642.310000
2759.800000,1642.390000
2753.850000,1642.420000
2747.890000,1642.250000
2741.890000,1642.440000
2735.940000,1642.590000
2729.890000,1642.610000
2724.100000,1642.390000
2718.190000,1642.060000
2712.370000,1642.010000
2706.830000,1641.930000
2700.850000,1641.950000
2695.050000,1641.910000
2689.150000,1641.880000
2683.380000,1641.930000
2677.900000,1641.980000
2671.950000,1642.060000
2666.200000,1642.100000
2660.400000,1642.230000
2655.090000,1642.330000
2649.700000,1642.330000
2643.920000,1642.530000
2638.320000,1642.880000
2632.920000,1642.970000
2627.220000,1643.050000
2621.790000,1643.070000
2615.940000,1643.200000
2610.030000,1643.210000
2604.130000,1643.190000
2598.290000,1643.080000
2592.260000,1642.940000
2586.390000,1642.840000
2580.480000,1642.530000
2574.710000,1641.920000
2568.860000,1641.340000
2562.850000,1641.090000
2556.930000,1640.920000
2551.030000,1640.720000
2545.050000,1640.710000
2539.360000,1640.720000
2533.910000,1640.800000
2528.260000,1640.910000
2522.890000,1640.970000
2517.060000,1641.110000
2511.430000,1641.120000
2505.950000,1641.040000
2500.220000,1641.120000
2494.700000,1640.970000
2488.740000,1640.940000
2482.820000,1640.750000
2476.780000,1640.650000
2470.830000,1640.550000
2464.690000,1640.120000
2458.480000,1640.250000
2451.970000,1640.270000
2445.740000,1640.390000
2439.240000,1640.450000
2432.940000,1640.810000
2426.700000,1640.990000
2420.070000,1641.130000
2413.760000,1641.270000
2407.130000,1641.330000
2400.710000,1641.320000
2394.010000,1641.430000
2387.340000,1641.720000
2380.960000,1641.760000
2374.750000,1641.630000
2368.220000,1641.510000
2362.050000,1641.150000
2355.850000,1640.960000
