pt1_cam1_U,pt1_cam1_V
3397.743740,1646.198560
3397.850000,1645.650000
3397.580000,1645.340000
3397.050000,1644.600000
3396.370000,1643.770000
3395.720000,1642.870000
3394.870000,1641.960000
3394.060000,1641.210000
3393.390000,1640.690000
3392.860000,1640.330000
3392.020000,1640.550000
3391.400000,1640.940000
3390.880000,1641.100000
3390.120000,1641.800000
3389.340000,1642.310000
3388.840000,1642.940000
3387.900000,1643.630000
3387.000000,1643.700000
3386.050000,1643.890000
3385.100000,1643.800000
3384.020000,1643.610000
3382.960000,1643.260000
3381.880000,1642.850000
3380.720000,1642.280000
3379.520000,1642.100000
3378.050000,1641.860000
3376.740000,1641.830000
3375.350000,1641.770000
3373.920000,1641.770000
3372.710000,1641.990000
3371.120000,1642.060000
3369.770000,1642.140000
3368.230000,1642.330000
3366.800000,1642.450000
3365.050000,1643.040000
3363.300000,1643.340000
3361.620000,1643.240000
3359.640000,1643.210000
3357.710000,1643.190000
3355.570000,1643.030000
3353.210000,1643.020000
3350.910000,1642.840000
3348.750000,1642.730000
3346.650000,1642.630000
3344.300000,1642.320000
3341.850000,1642.220000
3339.520000,1642.010000
3337.420000,1641.910000
3335.410000,1642.060000
3333.330000,1642.050000
3331.290000,1642.060000
3329.590000,1642.250000
3327.910000,1642.370000
3325.920000,1642.600000
3324.050000,1642.890000
3322.030000,1642.850000
3319.960000,1643.150000
3317.890000,1643.170000
3315.710000,1643.020000
3313.530000,1643.120000
3310.930000,1643.050000
3308.420000,1643.010000
3306.290000,1642.920000
3304.020000,1642.730000
3301.820000,1642.810000
3299.550000,1642.540000
3296.770000,1642.250000
3294.130000,1642.280000
3291.410000,1642.050000
3288.810000,1642.110000
3286.020000,1642.030000
3283.180000,1642.080000
3280.180000,1642.230000
3277.410000,1642.190000
3274.640000,1642.140000
3271.630000,1642.390000
3268.620000,1642.630000
3265.520000,1642.740000
3262.320000,1642.940000
3259.120000,1642.870000
3255.880000,1643.160000
3252.640000,1643.110000
3249.100000,1643.050000
3245.730000,1643.190000
3242.070000,1643.140000
3238.300000,1643.130000
3235.050000,1643.180000
3231.600000,1643.040000
3227.840000,1643.120000
3224.290000,1643.110000
3220.880000,1643.200000
3217.140000,1643.490000
3213.520000,1643.640000
3210.040000,1643.690000
3206.570000,1643.910000
3202.760000,1644.010000
3198.940000,1643.930000
3195.120000,1644.150000
3191.220000,1644.120000
3187.250000,1644.500000
3183.380000,1644.490000
3179.340000,1644.370000
3175.270000,1644.360000
3171.170000,1644.120000
3166.990000,1644.160000
3163.000000,1644.100000
3158.730000,1644.100000
3154.730000,1644.360000
3150.530000,1644.810000
3146.120000,1644.950000
3141.680000,1645.390000
3137.020000,1645.950000
3132.390000,1646.330000
3128.180000,1646.980000
3123.850000,1647.290000
3119.530000,1647.760000
3114.980000,1647.850000
3110.260000,1647.850000
3106.010000,1648.000000
3101.590000,1647.830000
3096.770000,1647.430000
3092.290000,1647.000000
3087.910000,1646.680000
3083.190000,1646.250000
3078.930000,1645.960000
3074.340000,1645.770000
3069.720000,1645.920000
3065.000000,1645.870000
3060.120000,1645.970000
3055.430000,1646.210000
3050.940000,1646.370000
3046.240000,1646.920000
3041.910000,1647.230000
3037.380000,1647.690000
3032.620000,1648.020000
3027.920000,1648.040000
3023.060000,1648.160000
3018.190000,1648.400000
3013.290000,1648.650000
3008.310000,1648.780000
3003.500000,1648.740000
2998.900000,1648.750000
2993.750000,1648.910000
2988.870000,1648.880000
2983.760000,1649.010000
2978.860000,1649.210000
2973.810000,1649.230000
2968.850000,1649.410000
2963.950000,1649.940000
2958.940000,1649.990000
2953.890000,1650.150000
2948.880000,1650.050000
