pt1_cam1_U,pt1_cam1_V
3359.945837,1650.136890
3359.380000,1649.670000
3358.720000,1649.040000
3357.840000,1648.710000
3357.040000,1648.260000
3356.130000,1648.020000
3355.200000,1648.050000
3354.190000,1648.100000
3353.260000,1648.380000
3352.240000,1648.870000
3351.120000,1649.240000
3350.070000,1649.900000
3348.960000,1650.370000
3347.890000,1650.980000
3346.760000,1651.420000
3345.690000,1651.800000
3344.580000,1651.920000
3343.110000,1651.930000
3341.980000,1651.690000
3340.740000,1651.380000
3339.580000,1650.800000
3338.030000,1650.170000
3336.860000,1649.690000
3335.470000,1649.080000
3333.860000,1648.680000
3332.190000,1648.490000
3330.750000,1648.460000
3328.980000,1648.590000
3327.150000,1649.110000
3325.390000,1649.650000
3323.700000,1650.200000
3321.850000,1650.870000
3319.980000,1651.250000
3318.190000,1651.650000
3316.380000,1651.750000
3314.880000,1651.840000
3313.030000,1651.670000
3311.190000,1651.450000
3309.280000,1650.910000
3307.440000,1650.340000
3305.910000,1650.020000
3303.910000,1649.540000
3302.090000,1649.150000
3300.190000,1648.950000
3298.240000,1648.920000
3296.320000,1648.810000
3294.400000,1648.930000
3292.560000,1649.060000
3290.770000,1649.260000
3288.770000,1649.500000
3286.660000,1649.830000
3284.470000,1650.110000
3282.080000,1650.240000
3279.870000,1650.450000
3277.720000,1650.620000
3275.400000,1650.700000
3272.970000,1650.570000
3270.630000,1650.170000
3268.010000,1649.930000
3265.400000,1649.690000
3263.080000,1649.190000
3260.640000,1648.900000
3257.850000,1648.700000
3254.970000,1648.280000
3252.030000,1648.340000
3249.170000,1648.310000
3246.100000,1648.520000
3242.930000,1648.970000
3239.850000,1649.170000
3236.650000,1649.520000
3233.060000,1650.010000
3229.780000,1650.310000
3226.240000,1650.630000
3222.950000,1650.780000
3219.740000,1650.640000
3216.270000,1650.480000
3212.790000,1650.110000
3209.150000,1649.920000
3205.900000,1649.760000
3202.590000,1649.540000
3198.930000,1649.380000
3195.160000,1649.360000
3191.450000,1649.460000
3188.000000,1649.790000
3184.140000,1649.960000
3180.380000,1650.010000
3176.850000,1650.070000
3172.960000,1650.290000
3169.090000,1650.300000
3165.210000,1650.380000
3161.270000,1650.400000
3157.320000,1650.520000
3153.280000,1650.650000
3149.180000,1650.730000
3145.150000,1650.810000
3141.080000,1650.950000
3137.060000,1651.000000
3132.960000,1651.050000
3128.980000,1651.210000
3124.930000,1651.310000
3120.880000,1651.420000
3116.880000,1651.560000
3112.770000,1651.580000
3108.740000,1651.470000
3104.480000,1651.200000
3100.070000,1651.060000
3095.930000,1651.030000
3091.680000,1651.010000
3087.070000,1650.920000
3082.860000,1650.900000
3078.690000,1650.870000
3074.130000,1650.830000
3070.010000,1650.720000
3065.830000,1650.700000
3061.690000,1650.720000
3057.650000,1650.590000
3053.520000,1650.400000
3049.020000,1650.450000
3044.920000,1650.580000
3040.710000,1650.810000
3036.440000,1650.920000
3031.930000,1650.980000
3027.210000,1651.080000
3022.990000,1651.140000
3018.600000,1651.180000
3013.910000,1651.210000
3009.150000,1651.070000
3004.490000,1651.050000
3000.170000,1650.840000
2995.810000,1650.690000
2991.170000,1650.530000
2986.790000,1650.220000
2982.070000,1650.180000
2977.220000,1650.060000
2972.440000,1650.030000
2967.880000,1650.070000
2962.920000,1650.110000
2958.040000,1650.090000
2953.020000,1650.260000
2948.070000,1650.400000
2943.030000,1650.780000
2938.000000,1651.030000
2932.780000,1651.130000
2927.730000,1651.340000
2922.530000,1651.580000
2916.870000,1651.630000
2911.290000,1651.580000
2905.950000,1651.480000
2900.860000,1651.100000
2895.540000,1650.940000
2889.870000,1650.700000
2884.210000,1650.190000
2878.880000,1650.030000
2873.120000,1649.790000
2867.320000,1649.750000
2861.880000,1649.800000
2855.970000,1649.920000
2850.080000,1650.070000
2844.010000,1650.310000
2838.100000,1650.770000
2832.160000,1650.940000
2826.230000,1651.090000
2820.250000,1651.050000
2814.200000,1651.170000
2808.170000,1651.180000
2802.150000,1651.080000
2796.130000,1651.050000
2790.000000,1651.060000
2783.890000,1650.960000
2777.900000,1650.850000
2771.780000,1650.900000
2765.790000,1650.890000
2759.730000,1650.870000
2753.740000,1650.840000
2747.720000,1650.870000
2741.860000,1650.950000
2735.850000,1650.960000
2729.900000,1651.010000
2723.900000,1651.000000
2717.950000,1651.090000
2712.020000,1651.120000
2706.020000,1651.210000
2700.110000,1651.190000
2694.070000,1651.250000
2688.120000,1651.290000
2682.040000,1651.210000
2676.000000,1651.220000
2669.910000,1651.170000
2663.710000,1651.170000
2657.580000,1651.070000
2651.080000,1650.970000
2644.980000,1650.860000
2638.780000,1650.780000
2632.750000,1650.690000
2626.620000,1650.440000
2620.560000,1650.190000
2614.130000,1650.010000
2608.060000,1649.990000
2602.090000,1649.940000
2595.980000,1649.940000
2590.030000,1649.960000
2583.910000,1650.000000
2577.930000,1650.120000
2571.910000,1650.210000
2565.840000,1650.480000
2559.780000,1650.780000
2553.600000,1650.950000
2547.150000,1650.940000
2541.030000,1650.930000
2534.960000,1650.880000
2528.710000,1650.820000
2522.120000,1650.800000
2515.820000,1650.640000
2509.100000,1650.490000
2502.380000,1650.040000
2495.990000,1649.930000
2489.620000,1649.870000
2482.770000,1649.860000
2475.990000,1649.920000
2469.110000,1649.970000
2462.280000,1650.070000
2455.420000,1650.230000
2448.850000,1650.480000
2441.870000,1650.900000
2434.890000,1651.070000
2427.880000,1651.060000
2420.880000,1651.080000
2413.970000,1651.040000
2406.890000,1650.940000
2399.830000,1650.770000
2392.820000,1650.540000
2385.810000,1650.060000
2378.780000,1649.860000
2371.620000,1649.650000
2364.170000,1649.180000
2357.030000,1648.990000
2349.880000,1648.930000
2342.710000,1648.910000
2335.540000,1649.010000
2327.990000,1649.150000
2320.750000,1649.430000
2313.170000,1649.830000
2305.930000,1650.040000
2298.740000,1650.160000
2291.430000,1650.200000
2283.910000,1650.330000
2276.220000,1650.240000
2268.960000,1650.270000
2261.710000,1650.070000
2253.970000,1649.950000
2246.320000,1649.650000
2238.950000,1649.210000
2231.640000,1648.940000
2223.890000,1648.730000
2216.250000,1648.540000
2208.940000,1648.150000
2201.750000,1648.220000
2194.480000,1648.160000
2186.850000,1648.280000
2179.260000,1648.380000
2172.010000,1648.600000
2164.880000,1648.990000
2157.710000,1649.130000
2150.560000,1649.370000
2143.040000,1649.720000
2135.940000,1649.740000
2128.840000,1649.660000
2121.750000,1649.620000
2114.660000,1649.400000
2107.520000,1648.890000
2100.210000,1648.420000
2093.030000,1648.140000
2085.960000,1647.950000
2078.850000,1647.770000
2071.640000,1647.640000
2064.080000,1647.460000
2056.820000,1647.730000
2049.610000,1648.040000
2042.030000,1648.290000
2034.840000,1648.690000
2027.540000,1648.770000
2020.020000,1648.880000
2012.770000,1648.860000
2005.120000,1648.910000
1997.920000,1648.840000
1990.600000,1648.790000
1982.970000,1648.540000
1975.180000,1648.050000
1967.750000,1647.920000
1960.280000,1647.730000
1953.060000,1647.630000
1945.740000,1647.620000
1938.040000,1647.660000
1930.280000,1647.570000
1922.850000,1647.800000
1915.070000,1647.890000
1907.180000,1648.050000
1899.450000,1648.080000
1892.080000,1648.210000
1884.810000,1648.340000
1877.320000,1648.460000
1869.500000,1648.820000
1861.820000,1648.680000
1853.900000,1648.570000
1846.090000,1648.070000
1838.270000,1647.920000
1830.560000,1647.810000
1822.920000,1647.520000
1815.000000,1647.100000
1807.120000,1646.920000
1799.190000,1646.740000
1791.260000,1646.700000
1783.240000,1646.760000
1775.430000,1646.590000
1767.900000,1646.150000
1759.920000,1646.270000
1751.920000,1646.290000
1743.940000,1646.530000
1735.880000,1646.840000
1727.850000,1646.880000
1719.850000,1646.860000
1711.850000,1646.730000
1703.960000,1646.710000
1695.830000,1646.480000
1687.760000,1645.970000
1679.730000,1645.830000
1671.690000,1645.700000
1663.550000,1645.480000
1655.040000,1645.040000
1647.120000,1645.030000
1638.880000,1645.200000
1631.070000,1645.150000
1622.940000,1644.900000
1614.960000,1644.990000
1606.990000,1644.940000
1598.970000,1644.940000
1591.070000,1644.950000
1583.180000,1644.870000
1575.370000,1644.730000
1567.940000,1644.660000
1560.120000,1644.530000
1552.280000,1644.150000
1544.470000,1643.910000
