pt1_cam1_U,pt1_cam1_V
3502.560541,1657.075236
3502.380000,1656.950000
3501.710000,1656.930000
3500.820000,1656.470000
3499.910000,1656.020000
3499.020000,1655.820000
3498.090000,1655.390000
3497.110000,1655.310000
3496.190000,1655.310000
3495.170000,1655.350000
3494.030000,1655.460000
3493.070000,1655.910000
3491.870000,1656.190000
3490.730000,1656.510000
3489.410000,1657.020000
3487.910000,1657.340000
3486.240000,1657.760000
3484.880000,1657.920000
3483.320000,1657.910000
3481.930000,1657.850000
3480.580000,1657.690000
3478.770000,1657.180000
3476.930000,1656.480000
3474.970000,1655.720000
3473.140000,1655.130000
3471.260000,1654.830000
3469.310000,1654.530000
3467.590000,1654.460000
3465.870000,1654.670000
3463.870000,1655.020000
3461.810000,1655.110000
3459.910000,1655.620000
3457.890000,1656.100000
3455.840000,1656.880000
3453.810000,1657.280000
3451.640000,1657.730000
3449.550000,1657.730000
3447.080000,1657.490000
3444.990000,1657.110000
3442.840000,1656.830000
3440.590000,1656.680000
3438.120000,1655.750000
3435.890000,1655.150000
3433.590000,1654.880000
3430.910000,1654.660000
3428.640000,1654.050000
3426.210000,1653.940000
3423.960000,1654.140000
3421.580000,1654.340000
3418.950000,1655.060000
3416.200000,1655.550000
3413.450000,1655.940000
3411.050000,1656.260000
3408.580000,1656.830000
3405.790000,1656.940000
3402.890000,1656.910000
3399.920000,1656.920000
3396.910000,1656.720000
3393.790000,1656.390000
3390.580000,1655.750000
3387.140000,1655.060000
3384.000000,1654.450000
3380.690000,1654.120000
3377.170000,1654.000000
3373.940000,1653.960000
3370.710000,1653.970000
3366.960000,1654.040000
3363.300000,1654.320000
3359.880000,1654.760000
3356.010000,1655.040000
3352.270000,1655.470000
3348.630000,1655.990000
3344.790000,1656.310000
3340.750000,1656.800000
3336.780000,1656.910000
3332.790000,1656.870000
3328.730000,1656.780000
3324.780000,1656.560000
3320.700000,1656.060000
3316.630000,1655.820000
3312.650000,1655.590000
3308.580000,1655.160000
3304.350000,1654.970000
3299.950000,1654.900000
3295.940000,1654.900000
3291.700000,1654.920000
3287.230000,1655.090000
3282.990000,1655.340000
3278.790000,1656.050000
3274.540000,1656.670000
3270.000000,1656.980000
3265.670000,1657.080000
3260.990000,1657.320000
3256.350000,1657.560000
3252.120000,1657.640000
3247.840000,1657.450000
3243.150000,1656.960000
3238.610000,1656.810000
3233.640000,1656.590000
3228.730000,1656.160000
3223.690000,1656.040000
3218.810000,1655.930000
3213.900000,1655.960000
3208.940000,1655.790000
3203.970000,1655.960000
3198.940000,1656.000000
3193.940000,1656.190000
3189.090000,1656.360000
3184.080000,1656.820000
3179.000000,1656.940000
3174.020000,1657.090000
3169.000000,1657.300000
3164.000000,1657.410000
3158.840000,1657.790000
3153.830000,1657.640000
3148.660000,1657.750000
3143.470000,1657.690000
3138.160000,1657.480000
3133.120000,1657.010000
3128.060000,1656.710000
3123.010000,1656.190000
3118.000000,1656.000000
3112.930000,1655.880000
3107.750000,1655.800000
3102.660000,1655.800000
3097.570000,1655.930000
3091.960000,1656.030000
3086.320000,1656.240000
3081.010000,1656.500000
3075.540000,1657.050000
3069.830000,1657.480000
3063.960000,1657.790000
3058.350000,1657.780000
3052.780000,1657.790000
