pt1_cam1_U,pt1_cam1_V
3488.744035,1650.291690
3488.770000,1649.790000
3488.750000,1649.740000
3488.330000,1649.370000
3487.780000,1649.240000
3487.410000,1649.430000
3487.070000,1649.470000
3486.650000,1649.960000
3486.140000,1650.230000
3485.650000,1650.540000
3485.010000,1650.790000
3484.580000,1651.070000
3484.140000,1651.090000
3483.670000,1651.020000
3483.310000,1651.110000
3483.070000,1650.860000
3482.900000,1650.450000
3482.840000,1650.250000
3482.720000,1649.680000
3482.630000,1649.070000
3482.580000,1648.960000
3482.380000,1648.760000
3481.980000,1648.580000
3481.760000,1648.790000
3481.280000,1648.930000
3480.690000,1649.180000
3480.170000,1649.800000
3479.670000,1650.180000
3478.890000,1650.380000
3478.440000,1650.910000
3477.960000,1650.990000
3477.360000,1650.900000
3476.990000,1650.980000
3476.610000,1650.670000
3475.820000,1650.090000
3475.250000,1650.090000
3474.780000,1649.640000
3473.870000,1649.030000
3473.040000,1648.910000
3472.020000,1648.650000
3470.850000,1648.220000
3469.770000,1648.310000
3468.530000,1648.120000
3467.050000,1648.100000
3465.990000,1648.300000
3464.850000,1648.180000
3463.700000,1648.040000
3462.570000,1648.260000
3461.220000,1648.130000
3460.000000,1647.880000
3458.870000,1648.010000
3457.660000,1647.750000
3456.220000,1647.480000
3455.050000,1647.480000
3453.670000,1647.260000
3452.090000,1647.050000
3450.790000,1647.260000
3449.300000,1647.190000
3447.870000,1647.230000
3446.350000,1647.500000
3445.020000,1647.670000
3443.600000,1647.730000
3442.220000,1648.100000
3440.870000,1648.130000
3439.380000,1648.250000
3437.860000,1648.540000
3436.090000,1648.650000
3434.240000,1648.570000
3432.430000,1648.660000
3430.770000,1648.370000
3428.580000,1647.910000
3426.370000,1647.810000
3423.970000,1647.490000
3421.600000,1647.070000
3418.980000,1647.020000
3416.260000,1646.780000
3413.720000,1646.620000
3411.020000,1646.920000
3408.090000,1646.970000
3405.060000,1647.060000
3402.020000,1647.830000
3398.940000,1648.150000
3395.820000,1648.670000
3392.740000,1649.320000
3389.750000,1649.780000
3386.590000,1649.960000
3383.420000,1650.350000
3380.540000,1650.420000
3377.870000,1650.240000
3374.970000,1650.050000
3372.130000,1649.690000
3369.280000,1649.060000
3366.400000,1648.900000
3363.820000,1648.760000
3360.860000,1648.520000
3357.990000,1648.570000
3355.180000,1648.720000
3352.310000,1648.700000
3349.410000,1649.110000
3346.970000,1649.160000
3344.160000,1649.300000
3341.330000,1649.780000
3338.970000,1650.010000
3336.410000,1650.040000
3333.580000,1650.210000
3330.880000,1650.080000
3327.970000,1650.000000
3324.990000,1650.050000
3322.180000,1649.890000
3319.270000,1649.610000
3316.270000,1649.340000
3313.500000,1649.040000
3310.710000,1648.850000
3307.800000,1648.990000
3304.900000,1649.010000
3301.850000,1649.030000
3298.810000,1649.300000
3295.810000,1649.580000
3292.600000,1649.850000
3289.080000,1650.400000
3285.890000,1650.820000
3282.600000,1650.990000
3279.080000,1651.340000
3275.910000,1651.340000
3272.650000,1651.090000
3269.100000,1650.960000
3265.830000,1650.220000
3262.370000,1649.400000
3258.780000,1648.720000
3255.300000,1647.920000
3251.980000,1647.150000
3248.360000,1646.610000
3244.750000,1646.150000
3241.140000,1646.080000
3237.770000,1646.580000
3234.210000,1646.980000
3230.610000,1647.400000
3226.790000,1648.330000
3222.970000,1649.050000
3219.070000,1649.630000
3215.300000,1650.400000
3211.890000,1650.870000
3207.840000,1650.970000
3203.860000,1651.320000
3199.970000,1651.260000
3195.990000,1650.830000
3191.950000,1650.500000
3188.070000,1650.170000
3184.030000,1649.940000
3179.810000,1649.960000
3175.780000,1649.760000
3171.380000,1649.600000
3166.780000,1649.780000
3162.160000,1649.920000
3157.570000,1649.940000
3152.700000,1650.260000
3147.960000,1650.720000
3143.060000,1650.860000
3138.250000,1651.030000
3133.320000,1650.980000
3128.270000,1650.920000
3123.290000,1651.040000
3118.390000,1650.770000
3113.470000,1650.480000
3108.830000,1650.260000
3104.000000,1650.030000
3098.920000,1649.850000
3093.970000,1649.920000
3089.060000,1649.810000
3084.080000,1649.750000
3079.190000,1650.050000
3074.410000,1650.140000
3069.840000,1650.230000
3064.940000,1650.930000
3060.150000,1651.210000
3055.230000,1651.630000
3050.470000,1652.140000
3046.060000,1652.590000
3041.580000,1652.660000
3036.870000,1652.890000
3032.180000,1652.820000
3027.500000,1652.460000
3023.150000,1652.280000
3018.990000,1651.900000
3014.630000,1651.490000
3010.040000,1651.230000
3005.730000,1650.910000
3001.020000,1650.640000
2996.320000,1650.510000
2992.000000,1650.430000
2987.440000,1650.500000
2982.710000,1651.020000
2977.980000,1651.120000
2973.160000,1651.360000
2968.400000,1652.000000
2963.980000,1652.410000
2959.190000,1652.560000
2954.490000,1652.800000
2950.080000,1652.770000
2945.580000,1652.670000
2940.790000,1652.820000
2935.870000,1652.670000
2930.890000,1652.340000
2925.710000,1652.070000
2920.650000,1651.800000
2915.500000,1651.530000
2910.130000,1651.210000
2905.070000,1650.890000
2899.980000,1650.700000
2895.040000,1650.650000
2890.060000,1650.680000
2884.870000,1650.710000
2879.860000,1651.010000
2874.780000,1650.980000
2869.570000,1651.050000
2863.920000,1651.380000
2858.260000,1651.600000
2852.860000,1651.590000
2847.100000,1651.740000
2841.450000,1651.520000
2835.920000,1651.140000
2830.110000,1651.320000
2824.390000,1651.120000
2818.890000,1651.040000
2813.020000,1651.420000
2807.120000,1651.670000
2801.120000,1651.890000
2794.910000,1652.400000
2788.900000,1652.760000
2782.750000,1653.010000
2776.770000,1653.380000
2770.710000,1653.790000
2764.390000,1653.930000
2757.970000,1654.300000
2751.780000,1654.440000
2745.580000,1654.230000
2739.010000,1654.160000
2732.760000,1653.820000
2726.030000,1653.490000
2719.430000,1653.260000
2713.060000,1652.940000
2706.750000,1652.670000
2700.120000,1652.260000
2693.830000,1652.030000
2687.030000,1651.860000
2680.400000,1651.890000
2673.900000,1651.760000
2667.060000,1651.600000
2660.390000,1651.390000
2654.000000,1651.280000
2647.630000,1651.310000
2640.950000,1651.630000
2634.100000,1651.880000
2627.310000,1651.930000
2621.060000,1652.160000
2614.700000,1652.260000
2608.040000,1652.340000
2601.390000,1652.710000
2595.040000,1652.990000
2588.800000,1653.070000
2582.660000,1653.240000
2575.930000,1653.180000
2569.180000,1653.170000
2562.670000,1653.320000
2556.290000,1653.220000
2549.990000,1653.080000
2543.800000,1653.130000
2537.430000,1652.970000
2530.850000,1652.810000
2524.230000,1652.890000
2518.040000,1652.840000
2511.760000,1652.700000
2505.240000,1652.950000
2499.030000,1652.990000
2492.740000,1653.120000
2486.060000,1653.530000
2479.360000,1653.910000
2472.960000,1654.050000
2466.280000,1654.260000
2459.940000,1654.250000
2453.530000,1654.060000
2446.850000,1654.130000
2440.000000,1653.810000
2433.150000,1653.450000
2426.450000,1653.070000
2420.020000,1652.730000
2413.390000,1652.030000
2406.620000,1651.780000
2399.680000,1651.560000
2392.630000,1651.460000
2385.710000,1651.720000
2378.650000,1651.900000
2371.480000,1651.980000
2364.080000,1652.330000
2356.850000,1652.780000
2349.670000,1652.880000
2342.040000,1653.190000
2334.840000,1653.290000
2327.500000,1653.280000
2319.910000,1653.290000
2312.120000,1653.160000
2304.350000,1653.080000
2297.190000,1653.020000
2289.760000,1652.930000
2281.760000,1652.790000
2274.050000,1652.860000
2266.130000,1652.660000
2258.030000,1652.770000
2250.200000,1652.860000
2242.060000,1652.900000
2233.920000,1652.960000
2226.060000,1653.040000
2217.960000,1652.950000
2209.950000,1652.860000
2202.160000,1652.740000
2194.270000,1652.390000
2186.180000,1652.080000
2178.640000,1651.700000
2171.140000,1650.950000
2163.680000,1650.470000
2155.970000,1650.270000
2147.930000,1649.990000
2140.100000,1650.100000
2132.210000,1649.990000
2124.390000,1649.960000
2116.990000,1650.210000
2109.430000,1650.200000
2102.100000,1650.450000
2094.360000,1651.020000
2086.920000,1651.300000
2079.050000,1651.270000
2071.170000,1651.080000
2063.500000,1650.910000
2055.960000,1650.540000
2048.220000,1650.060000
2040.870000,1649.660000
2032.880000,1648.970000
2025.000000,1648.690000
2017.300000,1648.250000
2009.850000,1648.020000
2001.980000,1648.000000
1994.200000,1647.710000
1986.420000,1647.160000
1979.080000,1647.330000
1971.770000,1647.390000
1964.120000,1647.260000
1956.620000,1647.470000
1949.130000,1647.900000
1941.930000,1647.950000
1934.680000,1648.300000
1927.130000,1648.920000
1919.880000,1648.830000
1912.680000,1649.030000
1905.170000,1649.060000
1898.060000,1648.850000
1890.950000,1648.970000
1883.920000,1648.940000
1876.890000,1648.610000
1869.950000,1648.210000
1862.850000,1648.030000
1856.090000,1647.460000
1848.980000,1647.100000
1842.220000,1647.010000
1835.100000,1646.790000
1827.990000,1647.130000
1820.970000,1646.890000
1814.020000,1646.670000
1806.750000,1646.450000
1800.280000,1645.990000
1793.130000,1645.840000
1785.240000,1646.110000
1778.010000,1645.970000
1770.920000,1646.070000
1763.860000,1646.220000
1756.420000,1646.010000
1748.870000,1645.800000
1741.060000,1645.760000
1733.120000,1645.790000
1725.310000,1645.650000
1718.480000,1645.630000
1711.400000,1645.860000
1703.850000,1645.910000
1696.260000,1645.390000
1689.030000,1645.900000
1682.610000,1646.030000
1676.050000,1646.310000
1668.970000,1645.640000
1661.890000,1644.300000
1654.830000,1644.990000
1648.020000,1644.440000
1641.390000,1643.250000
1634.230000,1642.460000
1628.790000,1642.580000
1622.320000,1640.740000
1615.260000,1639.300000
1608.530000,1638.810000
1602.100000,1638.880000
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
