pt1_cam1_U,pt1_cam1_V
3499.196744,1664.783206
3497.970000,1664.490000
3496.570000,1663.440000
3494.820000,1662.280000
3493.230000,1661.090000
3491.850000,1660.110000
3490.380000,1659.360000
3489.150000,1659.010000
3487.790000,1658.940000
3486.410000,1659.180000
3484.850000,1659.720000
3483.270000,1660.290000
3482.120000,1661.020000
3480.850000,1661.720000
3479.400000,1662.040000
3477.820000,1662.130000
3476.100000,1662.330000
3474.180000,1662.150000
3472.320000,1661.650000
3470.460000,1660.860000
3468.720000,1660.180000
3466.830000,1659.390000
3464.720000,1658.930000
3462.690000,1658.180000
3460.470000,1657.690000
3458.340000,1657.660000
3456.290000,1657.810000
3454.440000,1657.960000
3452.880000,1658.150000
3450.990000,1658.640000
3449.200000,1659.040000
3447.200000,1659.250000
3445.190000,1659.740000
3443.100000,1659.910000
3441.070000,1659.700000
3438.880000,1659.610000
3436.550000,1659.400000
3433.930000,1658.850000
3431.080000,1658.180000
3428.230000,1657.730000
3425.220000,1657.180000
3422.110000,1656.910000
3419.000000,1656.850000
3415.750000,1656.840000
3412.490000,1656.920000
3408.850000,1657.130000
3405.490000,1657.570000
3402.210000,1658.010000
3398.820000,1658.290000
3395.180000,1658.750000
3391.710000,1659.080000
3387.970000,1659.090000
3384.040000,1659.180000
3380.050000,1659.240000
3375.870000,1659.300000
3371.710000,1659.340000
3367.190000,1659.200000
3362.730000,1659.360000
3357.850000,1659.240000
3353.330000,1659.080000
3348.980000,1658.960000
3344.740000,1658.830000
3340.330000,1658.600000
3336.040000,1658.170000
3331.860000,1658.040000
3327.550000,1658.040000
3323.020000,1658.080000
3318.810000,1658.230000
3314.620000,1658.400000
3309.860000,1658.860000
3305.260000,1659.130000
3300.760000,1659.390000
3296.320000,1660.010000
3292.120000,1660.450000
3287.870000,1660.660000
3283.480000,1660.710000
3279.000000,1660.790000
3274.810000,1660.580000
3270.490000,1660.180000
3265.830000,1660.080000
3261.120000,1660.190000
3256.400000,1660.070000
3251.800000,1660.210000
3246.830000,1660.030000
3241.920000,1660.160000
3237.020000,1660.210000
3232.040000,1660.200000
3227.150000,1660.170000
3222.110000,1660.280000
3217.290000,1660.480000
3212.680000,1660.810000
3207.940000,1660.760000
3202.920000,1660.730000
3197.850000,1660.790000
3192.970000,1660.610000
3187.760000,1660.330000
3182.770000,1660.210000
3177.580000,1660.120000
3172.290000,1660.010000
3167.110000,1659.850000
3162.040000,1659.700000
3156.840000,1659.430000
3151.680000,1659.050000
3146.350000,1658.870000
3140.760000,1658.910000
3135.060000,1658.970000
3129.400000,1659.100000
3123.870000,1659.150000
3118.070000,1659.370000
3112.240000,1659.880000
3106.590000,1660.120000
3101.010000,1660.330000
3095.280000,1660.900000
3089.830000,1661.090000
3084.010000,1661.260000
3078.240000,1661.510000
3072.370000,1661.930000
3066.710000,1662.090000
3060.630000,1662.100000
3054.390000,1662.120000
3047.770000,1662.060000
3041.070000,1661.970000
3034.350000,1661.780000
3027.790000,1661.770000
3021.010000,1661.510000
3014.160000,1661.100000
3007.380000,1660.990000
3000.870000,1661.050000
2994.080000,1661.090000
2987.200000,1661.150000
2980.380000,1661.450000
2973.650000,1662.050000
2966.610000,1662.510000
2959.300000,1662.640000
2951.760000,1662.910000
2943.980000,1663.050000
2936.220000,1663.280000
2928.260000,1663.290000
2920.380000,1663.510000
2912.620000,1663.870000
2905.010000,1663.930000
2897.290000,1663.850000
2889.810000,1663.880000
2881.950000,1663.690000
2874.350000,1663.450000
2866.940000,1663.140000
2859.240000,1663.060000
2851.920000,1662.990000
2844.500000,1662.980000
2836.910000,1663.130000
2829.140000,1663.070000
2821.440000,1663.270000
2814.010000,1663.420000
2806.740000,1664.000000
2798.880000,1664.000000
2791.070000,1664.110000
2783.390000,1664.430000
2775.900000,1664.980000
2768.110000,1665.140000
2760.240000,1665.330000
2752.460000,1665.910000
2744.960000,1665.970000
2737.170000,1666.350000
2729.410000,1666.730000
2722.130000,1666.810000
