pt1_cam1_U,pt1_cam1_V
3371.575193,1650.058923
3371.370000,1649.890000
3370.450000,1649.820000
3369.450000,1649.960000
3368.720000,1649.970000
3367.770000,1650.020000
3367.020000,1650.260000
3366.240000,1650.170000
3365.340000,1650.070000
3364.970000,1650.100000
3364.170000,1649.860000
3363.450000,1649.700000
3363.120000,1649.490000
3362.750000,1648.920000
3362.110000,1648.500000
3361.960000,1648.220000
3361.820000,1648.110000
3361.670000,1648.150000
3361.800000,1648.200000
3361.800000,1648.240000
3361.940000,1648.860000
3362.130000,1649.160000
3362.220000,1649.600000
3362.350000,1649.990000
3362.330000,1649.950000
3362.150000,1649.890000
3362.080000,1649.860000
3361.710000,1649.550000
3360.870000,1648.990000
3360.010000,1648.730000
3358.940000,1648.220000
3357.740000,1647.930000
3356.690000,1647.790000
3355.290000,1647.580000
3353.690000,1647.680000
3352.330000,1647.860000
3350.920000,1648.080000
3349.460000,1648.520000
3347.860000,1648.940000
3345.970000,1649.260000
3344.090000,1650.000000
3342.200000,1650.350000
3339.970000,1650.430000
3337.790000,1650.670000
3335.410000,1650.620000
3332.680000,1650.470000
3330.090000,1650.260000
3327.390000,1649.980000
3324.710000,1649.860000
3322.170000,1649.700000
3319.700000,1649.520000
3317.100000,1649.300000
3315.040000,1649.360000
3312.880000,1649.470000
3311.060000,1650.070000
3309.350000,1650.680000
3308.020000,1651.010000
3306.620000,1651.600000
3305.240000,1651.990000
3304.070000,1652.240000
3302.970000,1652.680000
3301.750000,1652.520000
3300.580000,1652.070000
3299.230000,1651.860000
3297.950000,1651.280000
3296.520000,1650.560000
3295.080000,1649.980000
3293.680000,1649.370000
3292.050000,1649.100000
3290.650000,1649.130000
3289.200000,1649.320000
3287.800000,1649.850000
3286.380000,1650.560000
3284.990000,1651.290000
3283.490000,1652.320000
3281.860000,1653.060000
3279.950000,1653.660000
3277.850000,1654.100000
3275.840000,1654.400000
3273.640000,1654.150000
3271.020000,1653.870000
3268.510000,1653.210000
3266.000000,1652.290000
3263.440000,1651.310000
3260.980000,1650.380000
3258.240000,1649.400000
3256.070000,1648.690000
3253.830000,1648.130000
3251.550000,1647.780000
3249.260000,1647.540000
3247.080000,1647.580000
3244.960000,1648.110000
3242.990000,1648.650000
3240.950000,1649.020000
3238.880000,1649.850000
3236.950000,1650.540000
3234.830000,1650.900000
3232.860000,1651.390000
3230.870000,1651.750000
3228.910000,1651.740000
3226.960000,1651.770000
3224.900000,1651.420000
3222.790000,1650.880000
3220.850000,1650.480000
3218.660000,1650.090000
3216.480000,1649.850000
3214.330000,1649.820000
3212.140000,1649.710000
3209.910000,1649.930000
3207.920000,1650.080000
3205.670000,1650.480000
3202.970000,1651.020000
3200.380000,1651.560000
3197.710000,1651.820000
3194.690000,1652.250000
3191.450000,1652.640000
3187.840000,1652.710000
3183.980000,1652.920000
3180.220000,1652.770000
3176.190000,1652.560000
3172.280000,1652.160000
3168.230000,1651.780000
3164.080000,1651.140000
3160.090000,1651.050000
3156.000000,1650.740000
3151.890000,1650.310000
3148.030000,1650.480000
3144.000000,1650.710000
3140.060000,1650.880000
3136.350000,1651.170000
3132.790000,1651.550000
3128.890000,1652.150000
3125.400000,1652.750000
3121.960000,1652.990000
3118.300000,1653.370000
3115.130000,1653.720000
3111.670000,1653.820000
3108.130000,1653.880000
3105.030000,1653.750000
3101.800000,1653.510000
3098.750000,1653.160000
3095.820000,1652.920000
3092.800000,1652.580000
3089.930000,1652.390000
3087.150000,1652.130000
3084.420000,1652.020000
3081.950000,1652.450000
3079.160000,1652.770000
3076.180000,1653.060000
3073.210000,1653.640000
3070.200000,1654.160000
3066.960000,1654.720000
3063.940000,1655.180000
3060.720000,1655.570000
3057.400000,1655.740000
3054.060000,1656.030000
3050.790000,1655.930000
3047.380000,1655.670000
3043.910000,1655.430000
3040.240000,1655.090000
3036.760000,1654.750000
3033.170000,1654.270000
3029.580000,1653.960000
3025.780000,1653.610000
3022.240000,1653.320000
3018.740000,1653.060000
3014.920000,1652.930000
3011.380000,1652.890000
3007.900000,1652.820000
3004.050000,1652.650000
3000.640000,1652.650000
2997.060000,1652.420000
2993.530000,1652.170000
2989.970000,1652.070000
2986.190000,1651.980000
2982.260000,1651.900000
2978.630000,1651.860000
2975.030000,1651.740000
2971.030000,1651.820000
2967.300000,1651.850000
2963.680000,1651.910000
2959.610000,1652.130000
2955.820000,1652.510000
2951.840000,1653.040000
